512	1	1.01	0	1	0
     0	         0
     1	         0
     2	         0
     3	         0
     4	         0
     5	         0
     6	         0
     7	         0
     8	         0
     9	         0
    10	         0
    11	         0
    12	         0
    13	         0
    14	         0
    15	         0
    16	         0
    17	         0
    18	         0
    19	         0
    20	         0
    21	         0
    22	         0
    23	         0
    24	         0
    25	         0
    26	         0
    27	         0
    28	         0
    29	         0
    30	         0
    31	         0
    32	         0
    33	         0
    34	         0
    35	         0
    36	         0
    37	         0
    38	         0
    39	         0
    40	         0
    41	         0
    42	         0
    43	         0
    44	         0
    45	         0
    46	         0
    47	         0
    48	         0
    49	         0
    50	         0
    51	         0
    52	         0
    53	         0
    54	         0
    55	         0
    56	         0
    57	         0
    58	         0
    59	         0
    60	         0
    61	         0
    62	         0
    63	         0
    64	         0
    65	         0
    66	         0
    67	         0
    68	         0
    69	         0
    70	         0
    71	         0
    72	         0
    73	         0
    74	         0
    75	         0
    76	         0
    77	         0
    78	         0
    79	         0
    80	         0
    81	         0
    82	         0
    83	        62
    84	       177
    85	       177
    86	       178
    87	       185
    88	       197
    89	       181
    90	       202
    91	       216
    92	       195
    93	       215
    94	       214
    95	       229
    96	       219
    97	       220
    98	       205
    99	       193
   100	       235
   101	       220
   102	       197
   103	       242
   104	       213
   105	       210
   106	       196
   107	       219
   108	       214
   109	       205
   110	       209
   111	       247
   112	       224
   113	       222
   114	       218
   115	       229
   116	       214
   117	       231
   118	       222
   119	       214
   120	       208
   121	       215
   122	       188
   123	       217
   124	       209
   125	       230
   126	       231
   127	       201
   128	       223
   129	       211
   130	       211
   131	       180
   132	       211
   133	       190
   134	       218
   135	       220
   136	       201
   137	       211
   138	       211
   139	       191
   140	       221
   141	       201
   142	       204
   143	       187
   144	       181
   145	       184
   146	       210
   147	       203
   148	       218
   149	       194
   150	       186
   151	       192
   152	       200
   153	       220
   154	       209
   155	       219
   156	       159
   157	       196
   158	       226
   159	       201
   160	       186
   161	       189
   162	       183
   163	       200
   164	       195
   165	       201
   166	       203
   167	       184
   168	       166
   169	       194
   170	       190
   171	       221
   172	       200
   173	       189
   174	       171
   175	       208
   176	       211
   177	       207
   178	       192
   179	       219
   180	       213
   181	       214
   182	       188
   183	       201
   184	       202
   185	       204
   186	       213
   187	       216
   188	       210
   189	       219
   190	       193
   191	       211
   192	       199
   193	       221
   194	       230
   195	       235
   196	       215
   197	       221
   198	       208
   199	       247
   200	       231
   201	       239
   202	       218
   203	       227
   204	       193
   205	       250
   206	       225
   207	       234
   208	       216
   209	       213
   210	       241
   211	       249
   212	       218
   213	       249
   214	       245
   215	       238
   216	       257
   217	       260
   218	       235
   219	       227
   220	       266
   221	       224
   222	       245
   223	       245
   224	       216
   225	       206
   226	       226
   227	       236
   228	       213
   229	       235
   230	       219
   231	       221
   232	       216
   233	       214
   234	       243
   235	       217
   236	       223
   237	       192
   238	       224
   239	       209
   240	       208
   241	       206
   242	       234
   243	       194
   244	       206
   245	       185
   246	       197
   247	       189
   248	       189
   249	       186
   250	       189
   251	       204
   252	       175
   253	       198
   254	       173
   255	       176
   256	       210
   257	       165
   258	       194
   259	       170
   260	       144
   261	       185
   262	       161
   263	       179
   264	       166
   265	       173
   266	       193
   267	       147
   268	       166
   269	       165
   270	       162
   271	       145
   272	       158
   273	       149
   274	       149
   275	       158
   276	       168
   277	       150
   278	       157
   279	       154
   280	       151
   281	       145
   282	       139
   283	       128
   284	       132
   285	       151
   286	       132
   287	       132
   288	       137
   289	       121
   290	       124
   291	       150
   292	       156
   293	        98
   294	        89
   295	       121
   296	       127
   297	        99
   298	       114
   299	       115
   300	       108
   301	       118
   302	       105
   303	        89
   304	        87
   305	        95
   306	       110
   307	        83
   308	        85
   309	        69
   310	        92
   311	        91
   312	        76
   313	        75
   314	        81
   315	        63
   316	        71
   317	        71
   318	        71
   319	        60
   320	        79
   321	        75
   322	        69
   323	        60
   324	        54
   325	        52
   326	        71
   327	        68
   328	        64
   329	        53
   330	        54
   331	        69
   332	        49
   333	        48
   334	        52
   335	        55
   336	        48
   337	        44
   338	        52
   339	        64
   340	        53
   341	        40
   342	        48
   343	        53
   344	        49
   345	        50
   346	        65
   347	        53
   348	        44
   349	        48
   350	        46
   351	        55
   352	        43
