1024	1	1.01	0	1	0
     0	         0
     1	         0
     2	         0
     3	         0
     4	         0
     5	         0
     6	         0
     7	         0
     8	         0
     9	         0
    10	         0
    11	         0
    12	         0
    13	         0
    14	         0
    15	         0
    16	         0
    17	         1
    18	         0
    19	         0
    20	         0
    21	         0
    22	         0
    23	         0
    24	         0
    25	         0
    26	         0
    27	         0
    28	         0
    29	         0
    30	         0
    31	         0
    32	         0
    33	         0
    34	         0
    35	         0
    36	         0
    37	         1
    38	         0
    39	         1
    40	         1
    41	         4
    42	        29
    43	        96
    44	       174
    45	       208
    46	       253
    47	       238
    48	       226
    49	       225
    50	       246
    51	       230
    52	       226
    53	       224
    54	       234
    55	       212
    56	       249
    57	       236
    58	       214
    59	       210
    60	       244
    61	       224
    62	       230
    63	       207
    64	       204
    65	       232
    66	       229
    67	       223
    68	       200
    69	       212
    70	       248
    71	       248
    72	       208
    73	       220
    74	       237
    75	       204
    76	       203
    77	       204
    78	       237
    79	       229
    80	       204
    81	       216
    82	       187
    83	       238
    84	       186
    85	       225
    86	       223
    87	       204
    88	       210
    89	       195
    90	       220
    91	       241
    92	       190
    93	       202
    94	       200
    95	       228
    96	       242
    97	       199
    98	       202
    99	       204
   100	       185
   101	       183
   102	       190
   103	       228
   104	       228
   105	       197
   106	       180
   107	       189
   108	       217
   109	       220
   110	       196
   111	       192
   112	       184
   113	       193
   114	       172
   115	       197
   116	       197
   117	       192
   118	       182
   119	       182
   120	       193
   121	       196
   122	       199
   123	       185
   124	       202
   125	       177
   126	       206
   127	       161
   128	       185
   129	       217
   130	       206
   131	       197
   132	       204
   133	       187
   134	       191
   135	       173
   136	       196
   137	       186
   138	       189
   139	       192
   140	       166
   141	       208
   142	       185
   143	       196
   144	       175
   145	       183
   146	       171
   147	       180
   148	       181
   149	       185
   150	       190
   151	       195
   152	       201
   153	       180
   154	       188
   155	       175
   156	       189
   157	       187
   158	       180
   159	       176
   160	       166
   161	       169
   162	       154
   163	       180
   164	       172
   165	       167
   166	       162
   167	       204
   168	       175
   169	       168
   170	       190
   171	       173
   172	       165
   173	       160
   174	       192
   175	       128
   176	       167
   177	       180
   178	       174
   179	       176
   180	       169
   181	       160
   182	       155
   183	       166
   184	       157
   185	       185
   186	       185
   187	       150
   188	       159
   189	       160
   190	       154
   191	       151
   192	       159
   193	       168
   194	       146
   195	       148
   196	       164
   197	       137
   198	       168
   199	       164
   200	       145
   201	       161
   202	       165
   203	       188
   204	       185
   205	       173
   206	       141
   207	       161
   208	       165
   209	       181
   210	       156
   211	       147
   212	       143
   213	       139
   214	       149
   215	       140
   216	       150
   217	       159
   218	       156
   219	       155
   220	       140
   221	       156
   222	       129
   223	       157
   224	       145
   225	       141
   226	       123
   227	       168
   228	       141
   229	       130
   230	       134
   231	       142
   232	       134
   233	       149
   234	       179
   235	       141
   236	       129
   237	       140
   238	       144
   239	       144
   240	       130
   241	       166
   242	       149
   243	       151
   244	       117
   245	       133
   246	       132
   247	       122
   248	       158
   249	       146
   250	       131
   251	       154
   252	       141
   253	       151
   254	       133
   255	       127
   256	       134
   257	       109
   258	       130
   259	       144
   260	       146
   261	       119
   262	       124
   263	       131
   264	       133
   265	       154
   266	       127
   267	       119
   268	       137
   269	       140
   270	       138
   271	       122
   272	       119
   273	       116
   274	       124
   275	       129
   276	       106
   277	       122
   278	       124
   279	       125
   280	       116
   281	       137
   282	       143
   283	       125
   284	       120
   285	       134
   286	       128
   287	       124
   288	       126
   289	       138
   290	       123
   291	       122
   292	       138
   293	       121
   294	       117
   295	       115
   296	       141
   297	       126
   298	       112
   299	       121
   300	       127
   301	       116
   302	       124
   303	       123
   304	       125
   305	       115
   306	       111
   307	       123
   308	       118
   309	       120
   310	        97
   311	       116
   312	       115
   313	       117
   314	       121
   315	       108
   316	        93
   317	       106
   318	       104
   319	       103
   320	        95
   321	       103
   322	       106
   323	       103
   324	       103
   325	        93
   326	       123
   327	       101
   328	        87
   329	       103
   330	        99
   331	       116
   332	        93
   333	       122
   334	        84
   335	       105
   336	        81
   337	        87
   338	       117
   339	        93
   340	        85
   341	       103
   342	        86
   343	        93
   344	        94
   345	        95
   346	       104
   347	        83
   348	        97
   349	       106
   350	       113
   351	        87
   352	       110
